optimization_group,optimization_group_title,work_mode,optimization_score,company,brand,standard_product_name,track,form,verification_status,direct_official_urls,fuzzy_official_urls,direct_spec_candidates,fuzzy_spec_candidates,registration_rows,official_indication_rows,mdr_ce_candidate_rows,lead_official_url,lead_spec_url,lead_registration_url,issues,improvement_reason,recommended_next_action,product_id,seed_record_id
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,GPQ Srl,WiQo,PRX-T33 / WiQo Cream,Skincare,Chemical Peel,official_product_and_spec_cross_checked,22,0,44,0,1,1,0,https://www.consentz.com/directory/products/category/cosmetics/prx-t33-4ml/,https://www.med.wiqo.com/en/15890/prx-t33,https://www.med.wiqo.com/en/15890/prx-t33,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_1d2fa62967bc,REC_0762
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,GTG Wellness,LeShape,LeShape / U-One,EBD,Laser,official_spec_candidate_cross_checked,13,0,34,0,1,0,0,https://www.aestheticsmedicallaser.com/product/leshape-laser-for-lipolysis/,https://gtgmedical.co.kr/page/11,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_98b60272b235,REC_0393
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Genoss,Monalisa,Monalisa / Monalisa Lidocaine,Injectables,Dermal Filler,official_product_and_spec_cross_checked,27,0,97,0,2,2,0,https://www.activapharma.com/product/monalisa/,https://www.monalisafiller.com/,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_9c02b95b86f1,REC_0463
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Glyance,RefillHA,RefillHA (Solid/Ultra Solid),Injectables,Dermal Filler,official_product_and_spec_cross_checked,22,0,40,0,1,0,0,https://www.glyance.com/,https://glyance11.webflow.io/,https://www.glyance.com/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_5ece29bbee4f,REC_0594
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Grand Aespio,X-Lift,X-Lift / X-Line,Injectables,Thread Lift,official_document_cross_checked,19,0,19,0,3,2,0,https://aespio.blogspot.com/2019/04/fmc-fine-micro-cannula.html,https://aespio.blogspot.com/2019/04/fmc-fine-micro-cannula.html,https://aespio.com/products/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_66ecebdf04bc,REC_0775
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HJorations,LIPO VELA,LIPO VELA V,Injectables,Lipolytic,official_product_page_cross_checked,12,0,29,0,1,0,0,https://b2usa.com/hotsite/hjcorporations/lipo-vela2,https://www.mjsmedicals.com/product/lipo-vela-v-5mlx10vial/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_2af5e0e0531e,REC_0403
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HJorations,TOXPIA,TOXPIA 100u,Injectables,Neurotoxin,official_product_page_cross_checked,9,0,75,0,1,0,0,https://www.beautetrade.com/products/toxpia-100units/72852/,https://toxpia.mx/en/product/toxpia-100u/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_16ef1286e357,REC_0708
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HOYA ConBio,MedLite C6,Q-Switched Nd:YAG,EBD,Laser,official_spec_candidate_cross_checked,18,0,109,0,1,1,0,https://www.allstatesmed.com/products/hoya-conbio-medlite-c3-c6-laser,https://metime.com/,https://www.cynosure.com/product/medlite-c6/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a234c1a35679,REC_0433
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HOYA ConBio,RevLite SI,Q-Switched Nd:YAG,EBD,Laser,official_product_and_spec_cross_checked,18,0,74,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=118789,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=118789,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=118789,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_7fe1072b6fbe,REC_0614
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Haim Aesthetics,Eloquence,Eloquence (Fine/Deep/Sub-Q),Injectables,Dermal Filler,official_product_and_spec_cross_checked,25,0,149,0,1,1,0,http://haimaesthetics.com/brands,https://haimintl.com/collections/all,https://haimintl.com/products/eloquence-sub-q-1-package,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_82f3430ed451,REC_0224
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Haim Aesthetics,LeVair,LeVair PDRN / Exovair,Regenerative,Exosome,official_product_and_spec_cross_checked,21,0,64,0,1,0,0,http://haimaesthetics.com/brands,https://haimintl.com/collections/filler,https://haimintl.com/products/exovair,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_69f3db034694,REC_0396
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Halozyme Therapeutics,Hylenex,Hylenex Recombinant,Injectables,Dermal Filler,official_product_and_spec_cross_checked,25,0,58,0,1,1,0,http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021859_s000_HylenexTOC.html,https://halozyme.com/wp-content/uploads/Hylenex-Final-USPI-Rev07_Nov2024-1.pdf,https://halozyme.com/wp-content/uploads/Hylenex-Final-USPI-Rev07_Nov2024-1.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f72d009fdeb1,REC_0336
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HansBiomed.,BellaGel,BellaGel Micro,Implants,Breast Implant,official_document_cross_checked,20,0,11,0,1,0,0,http://www.bellagelimplants.com/en/bellagel_breastimplant,https://koreajoongangdaily.joins.com/2018/10/18/industry/New-Hans-BioMed-line-said-to-be-game-changer/3054433.html,http://www.bellagelimplants.com/en/bellagel_breastimplant,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_317aa4161f85,REC_0067
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HansBiomed.,MINT Lift,MINT (Fine/Petit/Easy),Injectables,Thread Lift,official_product_and_spec_cross_checked,43,0,41,0,2,0,0,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/NEW/K130191,https://hansbiomed.co.uk/collections/all,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K130191,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c566406b61d0,REC_0458
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HansBiomed.,MegaDerm,MegaDerm,Implants,Tissue Matrix,official_document_cross_checked,16,0,7,0,1,0,0,https://www.bdh.co.th/17841728/adm,http://edentopia.com/biomaterial/biomaterial_04_04.html,https://hansbiomedusa.com/biologics/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_b851b8d645e7,REC_0975
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,HansBiomed.,MegaFill,MegaFill,Injectables,Dermal Filler,official_document_cross_checked,18,0,17,0,1,0,0,https://buykorea.org/ec/prd/selectSvcDetail.do?goodsSn=3738289,https://yachiyo.com.tw/%ef%bd%8degafill/?lang=en,https://store.hansbiomedusa.com/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_cfde60e90695,REC_0976
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Hanson Medical,Hanson,Facial Implants,Implants,Facial Implant,official_product_and_spec_cross_checked,34,0,33,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfPMN/pmn.cfm?ID=K030809,https://hansonmedical.com/about.html,https://www.accessdata.fda.gov/cdrh_docs/pdf3/K030809.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_3fbafb682317,REC_0312
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Healux,i-THREAD,Matrix / Cog,Injectables,Thread Lift,official_product_and_spec_cross_checked,14,0,24,0,4,3,0,https://es.healuxgroup.com/ithread,https://ko.healuxgroup.com/abouthealux,https://www.healuxgroup.com/ithread,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4ae06e3d3156,REC_0353
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Human Med AG,body-jet,body-jet evo / eco,EBD,HIFU,official_document_cross_checked,35,0,37,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K082025,https://www.humanmed.com/en/quality-management/,https://www.accessdata.fda.gov/cdrh_docs/pdf8/K082025.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_dda0f051b95d,REC_0089
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Huons Meditech,DermaShine,DermaShine Pro / Balance,Consumables,Needles & Cannulas,official_document_cross_checked,25,0,70,0,1,1,0,https://bridgecon.com.tw/product/huons-meditech-dermashine-pro-and-accessories/,https://huonsmeditech.com/,https://huonsmeditech.com/layout/eng/home.php?mid=30&go=pds.list&pds_type=7&start=0&num=1288&s_key1=&s_key2=&s_que=,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_34f1bcd4274c,REC_0176
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Huons Meditech,DermaShine,DermaShine Duo RF,EBD,Radiofrequency,official_document_cross_checked,26,0,43,0,1,0,0,http://www.aestheticnews.co.kr/news/articleView.html?idxno=10520,https://huonsmeditech.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_fad4dbfdec67,REC_0177
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Huons Meditech,Jill's of,Jill's of (Jill'SOF),Consumables,Needles & Cannulas,official_document_cross_checked,25,0,13,0,1,0,0,https://huonsmeditech.com/layout/eng/home.php,https://huonsmeditech.com/layout/eng/home.php,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_cf51c1755a7c,REC_0365
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Hyalure,Exolure,Exolure Visage,Regenerative,Exosome,official_document_cross_checked,8,0,8,0,1,1,0,https://hyalure.com/about-us/,https://hyalure.com/about-us/,https://hyalure.com/about-us/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_258534f6457e,REC_0263
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Hydrinity Skin Science,Hydrinity,Restorative HA Serum,Injectables,Dermal Filler,official_product_and_spec_cross_checked,50,0,120,0,1,0,0,https://www.clearaestheticsmd.com/store/p/hydrinity-restorative-ha-serum,https://pro.hydrinity.com/,https://www.hydrinity.com/blogs/news/great-skin-in-two-simple-steps,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_548ddc3c621f,REC_0335
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Hyundae Meditech,Secret,Secret Line,Injectables,Thread Lift,official_evidence_promoted,10,0,50,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?ID=K242571,https://korean-products.com/2021/01/15/thread-lifting/,https://www.accessdata.fda.gov/cdrh_docs/pdf24/K242571.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_e589d8549306,REC_0639
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,IDS / Innovative Device Solutions,IDS,XLASE / Oron,EBD,Laser,official_product_and_spec_cross_checked,21,0,57,0,1,0,0,https://aesthetics.idsmed.com/en/our-solutions/devices,https://medispasolutions.com.au/wp-content/uploads/2021/03/TechnicalLeaflet_XLasePLUS_Standing_2020.pdf,https://medispasolutions.com.au/wp-content/uploads/2021/03/TechnicalLeaflet_XLasePLUS_Standing_2020.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_446cbbef2b08,REC_0338
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,ITC,PLACL,V-Line / Omega,Injectables,Thread Lift,official_product_and_spec_cross_checked,6,0,29,0,3,2,0,https://medcraveonline.com/JDC/JDC-01-00021.pdf,https://xlinethreads.com/,https://xlinethreads.com/xline-r-placl,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_299ac11c38df,REC_0548
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Ilooda,Fraxis,Fraxis Duo,EBD,Laser,official_document_cross_checked,19,0,98,0,1,1,0,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K160312.pdf,https://ilooda.en.ec21.com/,https://www.accessdata.fda.gov/cdrh_docs/pdf16/K160312.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_7730ec2527ca,REC_0286
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Ilooda,Secret,Secret RF / Duo,EBD,Microneedling,official_document_cross_checked,22,0,103,0,1,0,0,https://canalmedicalstore.com/products/ilooda-Secret-DUO%252d2021.html,https://ilooda.en.ec21.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_c618b5a64752,REC_0638
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Image Skincare,Image,I Peel,Skincare,Chemical Peel,official_product_and_spec_cross_checked,48,0,57,0,1,0,0,https://dermluxe.com/products/image-skincare-i-peel-ormedic-lift-solution-sce-2369808,https://imageskincare.co.uk/,https://imageskincare.co.uk/pages/treatments-chemical-peels,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_383eb617653e,REC_0339
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Implantech Associates,Implantech,Conform / Composite,Implants,Facial Implant,official_product_and_spec_cross_checked,34,0,38,0,1,1,0,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K191130.pdf,https://www.implantech.com/wp-content/uploads/2019/08/IMP-500_0919-Product-Catalog_loRez.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf19/K191130.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_484df78b19b7,REC_0341
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Induction Therapies,Collagen P.I.N.,Microneedling Device,EBD,Microneedling,official_product_and_spec_cross_checked,26,0,51,0,1,1,0,https://accessgudid.nlm.nih.gov/devices/00850021673079,https://collagenpin.com/collagen-pin-faqs/,https://collagenpin.com/collagen-pin-faqs/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_fa2445136b1e,REC_0122
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Induction Therapies,Induction Therapies Skincare,Post-Procedure,Injectables,Dermal Filler,official_document_cross_checked,20,0,18,0,1,0,0,https://www.dermalglow.co.nz/s/Dermal-Glow_Profhilo.pdf,https://inductiontherapies.com/blogs/news/best-private-label-skin-care-manufacturers-usa,https://inductiontherapies.com/products/phaz,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_df5ecd87f89e,REC_0343
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Innea Aesthetics,Innea,Innea Aqua,Injectables,Dermal Filler,official_product_and_spec_cross_checked,34,0,72,0,1,1,0,https://innea-aesthetics.com/,https://inneaglobal.com/,https://innea-aesthetics.com/volume/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f8ba0a3d01c9,REC_0345
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Institute BCN,BCN,BCN Classics,Injectables,Mesotherapy,official_product_and_spec_cross_checked,44,0,49,0,1,0,0,https://bcnmesoceuticals.com/products/,https://www.institutebcn.com.au/bcn-classics/,https://institutebcn.com/shop/?products-per-page=all,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_e31fd556f548,REC_0063
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Ipsen Pharma,Alluzience,Alluzience,Injectables,Neurotoxin,official_product_page_cross_checked,2,0,2,0,2,1,0,https://www.ipsen.com/medicines/,https://www.ipsen.com/medicines/,https://www.ipsen.com/medicines/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f8f092fe3eff,REC_0962
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Iskra Medical,Tesla Former,Tesla Former / Care,EBD,EMS,official_product_and_spec_cross_checked,30,0,37,0,1,0,0,https://www.iskrabaltic.com/company-info/,https://iskramedical.com/,https://iskramedical.com/about-us/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a17c3abd72a4,REC_0690
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,ItalFarmacia,Skin-B / Skin-R,Amino Acid Precursors,Injectables,Dermal Filler,official_document_cross_checked,8,0,15,0,1,0,0,https://bodypharm.eu/en/skin-r-3fl-9ml/?v=30fd57ddcc95,https://italfarmacia.com/en/skin-line/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_8d02fb4bb296,REC_0654
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,JDBIO,Richesse,Richesse / Richesse Eyes,Injectables,Skin Booster,official_product_and_spec_cross_checked,19,0,74,0,3,2,0,https://en.jdbio.com/collections/shop-all,https://en.jdbio.com/collections/shop-all,https://en.jdbio.com/pages/richesse,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_111999385ece,REC_0619
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,JMBiotech,RIBESKIN,CO2 Carboxy / Pink Aging,EBD,Laser,official_product_and_spec_cross_checked,23,0,64,0,1,0,0,https://astomed.fi/english/blog/post/co2-carboxy-combo-ribeskin,https://ribeskin.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6acacc13ad62,REC_0618
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,JYSUNG Meditech,JYSUNG,Cannula / Meso Needle,Injectables,Mesotherapy,official_product_and_spec_cross_checked,15,0,147,0,1,0,0,https://aukofiller.com/product/meso-needle-jtn-33g-4mm/,https://www.mesotech.it/,https://mesoskinline.com/mesotherapy-shop/258-hypodermic-needles/970-needletech-27g-25mm-micro-needle-sterile-hypodermic-needle/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_b542390745a8,REC_0371
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Japan Bio Products / JBP,JBP Nanoneedle,Nanoneedle (UTW),EBD,IPL,official_product_and_spec_cross_checked,16,0,95,0,1,0,0,https://www.eleglobals.com/product/jbp-nano-needle/,https://jbpcn.placenta.co.jp/about/products/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a7e81a750c35,REC_0358
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Japan Bio Products / JBP,Laennec / Curacen,Laennec / Curacen,Regenerative,Biologics,official_product_and_spec_cross_checked,3,0,7,0,1,0,0,https://jbpcn.placenta.co.jp/about/products/,https://jbpcn.placenta.co.jp/about/products/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_88d161a35dfc,REC_0391
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jaysean / J Syeon,La Pomme,La Pomme / Caratfill,Injectables,Dermal Filler,official_product_and_spec_cross_checked,16,0,48,0,3,2,0,https://www.caratfill.eu/aboutcaratfill,https://www.jay-sean.com/hafiller-lapomme,https://www.jay-sean.com/hafiller-lapomme,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_2856e814e526,REC_0389
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jeisys Medical,INTRAcel,INTRAcel PRO,EBD,Microneedling,official_document_cross_checked,19,0,74,0,1,1,0,https://dorrehsanat.ir/en/doreh-sanat-products/intracel,https://www.mrp.io/products/intracel-pro-rf-microneedle,https://mp.weixin.qq.com/s/HRrWTy9nG1QG8ajO7zCh4A,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_575599ff2562,REC_1010
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jeisys Medical,Jeisys,Potenza,EBD,Microneedling,official_product_and_spec_cross_checked,15,0,20,0,4,3,0,https://jeisys-inc.com/,https://www.potenza.co.kr/,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4a3055eb9885,REC_0359
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jeisys Medical,Jeisys,LinearZ (Ultracel [zi:]),EBD,HIFU,official_product_and_spec_cross_checked,44,0,143,0,1,1,0,https://www.eysmed.com/copy-of-home,https://jeisyseurope.com/,https://www.linearz.co.kr/en/common/marketing.php,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_16f7a0517407,REC_0360
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jeisys Medical,Jeisys,Density,EBD,Radiofrequency,official_product_and_spec_cross_checked,45,0,124,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=331761&start_search=1,https://densityrf.com/,https://www.jeisys-us.com/density,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_954fd28ff315,REC_0361
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jeisys Medical,Jeisys,EdgeONE,EBD,Laser,official_product_and_spec_cross_checked,48,0,133,0,1,1,0,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/rl.cfm?regnum=331761&start_search=1,https://jeisyseurope.com/,https://www.jeisys-us.com/edgeone,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_7a2627f43512,REC_1011
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jetema,Linerase,Linerase,Injectables,Skin Booster,official_document_cross_checked,22,0,54,0,1,1,0,https://aestheticpharma.com/gb/mesotherapy/1156-linerase-hydro.html,https://linerase.com/,https://linerase.com/faq/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_d2cc9437fbbb,REC_0966
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jetema,The Toxin,Liztox / The Toxin,Injectables,Neurotoxin,official_document_cross_checked,15,0,32,0,1,1,0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761225s000lbl.pdf,https://www.jetema.com/page/en_botulinum,https://www.jetema.com/page/en_botulinum,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_4a10d92c3fae,REC_0696
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jetema,e.p.t.q.,e.p.t.q. (S100/300/500),Injectables,Dermal Filler,official_product_and_spec_cross_checked,6,0,37,0,1,1,0,https://www.jetema.com/page/en_eptq,https://www.jetema.com/page/en_eptq,https://mp.weixin.qq.com/s/0NiHLEMxBuJgpZmpo6anKw,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_6538b2f63b54,REC_0213
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jion Meditech,Dualsonic Maximum,Multi-Function,EBD,Radiofrequency,official_product_and_spec_cross_checked,28,0,49,0,1,0,0,https://bbs.fobshanghai.com/company/1y75nw198z06r88.html,https://dualsonicprofessional.com/dualsonic-maximum-alpha-faq/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_5a822478f351,REC_0209
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jion Meditech,Dualsonic Professional / Luxury,Home Use HIFU,EBD,HIFU,official_product_and_spec_cross_checked,24,0,59,0,1,0,0,https://www.anyspecs.com/product/11359/en_us,https://shop.dualsonicprofessional.com/,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_3fa48a96f243,REC_0210
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Jskbiomed,Mirajet,Mirajet,EBD,Laser,official_product_and_spec_cross_checked,19,0,76,0,1,1,0,https://asiaderma.sg/featured-products/mirajet/,https://www.mirajet.co.kr/,https://www.mirajet.co.kr/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_5004843144bd,REC_0460
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Julphar,MEBO,MEBO Scar / Ointment,Pharma,Pharma,official_product_and_spec_cross_checked,26,0,75,0,1,0,0,https://www.healthfirst.ae/mebo-scar-ointment-30g-1.html?mobile=true,https://julphar.net/en/diabetes-solutions,,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_9ea3d8161cc7,REC_0430
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Juvaplus,Juvapen,Juvapen Expert,Consumables,Injection Devices,official_product_and_spec_cross_checked,15,0,17,0,1,0,0,https://www.juvaplus.com/,https://www.juvaplus.com/,https://www.juvaplus.com/terms-conditions/,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_63f8b056df34,REC_0368
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,K-Surgery / Ksurgery MED,Idea / Opéra,Idea HA Filler,Injectables,Dermal Filler,official_product_and_spec_cross_checked,36,0,56,0,1,1,0,https://k-surgery.co.uk/lines/opera.html,https://k-surgerymed.com/en/category/ksurgery-med/,https://k-surgery.co.uk/lines/opera.html,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_3f953e62b390,REC_0337
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,K1 Med,Magma,Magma / Xtream,EBD,HIFU,official_product_and_spec_cross_checked,5,0,15,0,1,1,0,https://cerhonmediglow.com/product/clinicalpro-magma-platform/,https://cerhonmediglow.com/product/clinicalpro-magma-platform/,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K153566.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_a1e05ddb320c,REC_0422
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,K1 Med,Magma,Magma / Xtream,EBD,Laser,official_evidence_promoted,1,0,5,0,1,1,0,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K153566,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K153566,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K153566.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_9c63bea8297b,REC_0423
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Kaizen Endustri,REIN / AdiponanoX,AdiponanoX,EBD,Radiofrequency,official_product_and_spec_cross_checked,35,0,70,0,1,0,0,https://www.kaizenendustri.com/en/ifu,https://www.kaizenendustri.com/en/prp-tube-and-kit-manufacturer-to-european-standards-the-assurance-of-rein-prp,https://www.kaizenendustri.com/en/rein-prp-single-1-tube-ifu,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_f5611c9980d1,REC_0599
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Kaneka Corporation,Kaneka,LACTIF,Injectables,Biostimulator,official_product_page_cross_checked,28,0,24,0,1,1,0,https://www.accessdata.fda.gov/cdrh_docs/pdf10/K102999.pdf,https://www.kaneka-med.jp/medicalstaff/products/1_intervention/1_cerebrovascular/3_mechanical-thrombectomy-device/1_apro/pdf/attach.pdf,https://www.accessdata.fda.gov/cdrh_docs/pdf10/K102999.pdf,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_db4f5fd60a74,REC_0376
H_closed_monitor,H. 已闭合，仅保留观察,观察,5,Korman Laboratories,RadiaNt,RadiaNt / Private Label,Injectables,Dermal Filler,official_document_cross_checked,21,0,27,0,1,1,0,https://drkorman.com/,https://www.radiantfillers.com/,https://www.radiantfillers.com/radiant-dermal-fillers,,当前无需处理，作为低频观察项。,Keep as lower-priority monitoring item.,prod_cf8ef00af205,REC_0589
