seed_record_id,product_id,company,brand,standard_product_name,score,source_url,title,official_candidate,confidence,query_type,indication
REC_0789,prod_d60dcbabb2e8,Needle Concept,Mesogun,U225 mesotherapy injector,70,https://www.mekonneedle.com/zh/mesotherapy-needle-27g-34g-product/,定制圆形钝头微型套管，适用于填充剂，14G-30G-1，厂首页直销，出口商 | Mekon,likely,official_domain_candidate,product_certificate_registration,适用于多种医疗和美容应用，包括除皱注射、美白、祛斑、脱发治疗和妊娠纹淡化。它们还能高效输送肉毒杆菌毒素和透明质酸等活性美容成分，这些成分广泛应用于医疗和美容行业。; 我们拥有CE、ISO、FDA 510K、MDSAP认证，致力于为客户提供最优质的产品。您的满意是我们的目标。
REC_0145,prod_7707c25b67e5,Needle Concept,Crystal Multi Needle (水晶针),Mesogun,70,https://www.mekonneedle.com/zh/mesotherapy-needle-27g-34g-product/,定制圆形钝头微型套管，适用于填充剂，14G-30G-1，厂首页直销，出口商 | Mekon,likely,official_domain_candidate,product_certificate_registration,适用于多种医疗和美容应用，包括除皱注射、美白、祛斑、脱发治疗和妊娠纹淡化。它们还能高效输送肉毒杆菌毒素和透明质酸等活性美容成分，这些成分广泛应用于医疗和美容行业。; 我们拥有CE、ISO、FDA 510K、MDSAP认证，致力于为客户提供最优质的产品。您的满意是我们的目标。
REC_0481,prod_c127129a8dd6,NeoDr,Neo Thread,Multi Thread (Twin/Triple),62,https://www.ellepharm.com/shop/neo-multi-thread-triple-pdo-1206,NeoGenesis PDO Multi Triple Threads | Elle Pharm,possible,product_official_search_candidate,product_official_page,"Indications for use; wrinkle reduction, skin tightening and lifting."
REC_0597,prod_ecb2d81aa136,Neogenesis,Regenovue,Regenovue (Deep/Sub-Q),87,https://www.ec21.com/product-details/Regenovue-Plus-Fine-Deep-SubQ--11701084.html,"Regenovue Plus Fine/Deep/SubQ/Aquashine(id:11701084). Buy Korea filler, regenovue, Hyaluronic Acid - EC21",possible,product_official_search_candidate,product_certificate_registration,"Is indicated for medium to deep wrinkles, lips, nasolabial folds, chin/jawline, and forehead wrinkles.; Regenovue Sub-Q is the third Filler in our comprehensive 100% hyaluronic acid Dermal Filler line."
REC_0597,prod_ecb2d81aa136,Neogenesis,Regenovue,Regenovue (Deep/Sub-Q),87,https://www.ellepharm.com/shop/0102-regenovue-deep-153,Regenovue Deep,possible,product_official_search_candidate,product_official_page,Indicated for correction of medium to deep wrinkles and folds in the face and neck area.; The filler is developed with the use of purified hyaluronic acid of non-animal origin for hydration and rejuvenation of the skin.
REC_0507,prod_e95d844f09d8,Nunii Laboratoire,Nunii,Nunii professional peels and uniq-white pigmentation treatment,50,https://dermafocus.co.uk/avoiding-controversial-ingredients-in-depigmenting-creams/,Avoiding controversial ingredients in depigmenting creams - DermaFocus,possible,brand_official_search_candidate,product_certificate_registration,"Indication in the treatment of pigmentation disorders, formulated using pharmaceutical grade manufacturing processes and ingredients and which are exclusively prescribed by doctors”."
REC_0507,prod_e95d844f09d8,Nunii Laboratoire,Nunii,Nunii professional peels and uniq-white pigmentation treatment,50,https://dermafocus.co.uk/avoiding-controversial-ingredients-in-depigmenting-creams/,Avoiding controversial ingredients in depigmenting creams - DermaFocus,possible,brand_official_search_candidate,product_ifu_labeling,"Indication in the treatment of pigmentation disorders, formulated using pharmaceutical grade manufacturing processes and ingredients and which are exclusively prescribed by doctors”."
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://md.jalupro.com/?p=25,Jalupro HMW – Jalupro,likely,product_official_domain_candidate,product_certificate_registration,Indicated for treatment of skin defects and depressions caused by wrinkles and scars.; JALUPRO HMW is a medical device carried out according to Directive EEC 93/42 MDD.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,87,https://oleapharma.com/en/Professional-Derma/JALUPRO-HMW-Dermal-Biorevitalizer-treatment-inside-box-BOXES-43986.html,JALUPRO HMW Dermal Biorevitalizer (1 treatment inside box)  5 BOXES,possible,product_official_search_candidate,product_certificate_registration,Indicated for treatment of skin defects and depressions caused by wrinkles and scars.; JALUPRO HMW is a medical device carried out according to Directive EEC 93/42 MDD.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://md.jalupro.com/?p=25,Jalupro HMW – Jalupro,likely,product_official_domain_candidate,product_ifu_labeling,"Indicated for treatment of skin defects and depressions caused by wrinkles and scars.; It has been studied to provide a biorevitalizing action in areas where the skin is very marked (ruts, depressions and deep wrinkles)."
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://md.jalupro.com/?p=25,Jalupro HMW – Jalupro,likely,product_official_domain_candidate,product_ifu_labeling,"Indicated for treatment of skin defects and depressions caused by wrinkles and scars.; It has been studied to provide a biorevitalizing action in areas where the skin is very marked (ruts, depressions and deep wrinkles)."
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://www.jalupro.com/jalupro,JALUPRO | Jalupro,likely,product_official_domain_candidate,product_ifu_labeling,Indicated for scars treatment (the story of JALUPRO started in wound healing) and hair strengthening.; Combines amino acids and low molecular weight hyaluronic acid.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://md.jalupro.com/?p=25,Jalupro HMW – Jalupro,likely,product_official_domain_candidate,product_official_page,Indicated for treatment of skin defects and depressions caused by wrinkles and scars.; JALUPRO HMW is a medical device carried out according to Directive EEC 93/42 MDD.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://md.jalupro.com/?p=25,Jalupro HMW – Jalupro,likely,product_official_domain_candidate,product_official_page,Indicated for treatment of skin defects and depressions caused by wrinkles and scars.; JALUPRO HMW is a medical device carried out according to Directive EEC 93/42 MDD.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://www.jalupro.com/jalupro,JALUPRO | Jalupro,likely,product_official_domain_candidate,product_official_page,Indicated for scars treatment (the story of JALUPRO started in wound healing) and hair strengthening.; Combines amino acids and low molecular weight hyaluronic acid.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,101,https://www.jalupro.com/jalupro,JALUPRO | Jalupro,likely,product_official_domain_candidate,product_official_page,Indicated for scars treatment (the story of JALUPRO started in wound healing) and hair strengthening.; Combines amino acids and low molecular weight hyaluronic acid.
REC_0355,prod_6f741f7cd970,Professional Derma,Jalupro,Super Hydro,62,https://www.canons.es/en/jalupro-super-hydro-professional-guide/,Jalupro Super Hydro: a guide for aesthetic medicine professionals,possible,product_official_search_candidate,product_ifu_labeling,"Indication:; Classic for body, scars and scalp."
REC_0221,prod_b1a1ecb4539f,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,70,https://www.elementre-solutions.com/pages/about-us,About Us - elementrē dermo cosmetics,likely,official_domain_candidate,product_certificate_registration,"Indications: signs of skin ageing, uneven skin tone and excess pigmentation, congested and oily skin, dry, irritated, and sensitive skin.; With optimal dosages of key actives, elementrē dermo cosmetics deliver visible, long-lasting skin improvements with superior everyday comfort."
REC_0221,prod_b1a1ecb4539f,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,70,https://www.elementre-solutions.com/pages/about-us,About Us,likely,official_domain_candidate,product_ifu_labeling,"Indications: signs of skin ageing, uneven skin tone and excess pigmentation, congested and oily skin, dry, irritated, and sensitive skin.; With optimal dosages of key actives, elementrē dermo cosmetics deliver."
REC_0221,prod_b1a1ecb4539f,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,70,https://www.elementre-solutions.com/pages/about-us,About Us - elementrē dermo cosmetics,likely,official_domain_candidate,product_official_page,"Indications: signs of skin ageing, uneven skin tone and excess pigmentation, congested and oily skin, dry, irritated, and sensitive skin.; With optimal dosages of key actives, elementrē dermo cosmetics deliver visible, long-lasting skin improvements with superior everyday comfort."
REC_0221,prod_b1a1ecb4539f,Professional Skin Solutions,Elementrē,Elementrē Dermo Cosmetics,70,https://www.elementre-solutions.com/pages/distributors-partner-zone,Distributors & Partner Zone,likely,official_domain_candidate,product_official_page,"Indications, Skin Concerns & Skin Problems With optimal formulations of star ingredients to address, elementrē dermo cosmetics helps you address: signs of skin ageing, uneven skin tone, excess pigmentation, congested & oily skin, dry, irritated & sensitive skin."
REC_0559,prod_0ad1744af85b,Promoitalia,PQ Age / Pink Intimate,PQ Age Evolution,75,https://pdrn.care/products/nucleofill-medium/,Nucleofill Medium — Italian Polynucleotide Skin Booster Review & Specs,possible,product_official_search_candidate,product_certificate_registration,"Is indicated for biorestructuring of moderately aged or photodamaged skin, particularly in patients who require both tissue quality improvement and mild volume restoration."
REC_0505,prod_5d4db3b9cc73,Promoitalia,Nucleofill,Nucleofill / Pink Intimate,87,https://pdrn.care/products/nucleofill-medium/,Nucleofill Medium — Italian Polynucleotide Skin Booster Review & Specs,possible,product_official_search_candidate,product_certificate_registration,"Is indicated for biorestructuring of moderately aged or photodamaged skin, particularly in patients who require both tissue quality improvement and mild volume restoration."
REC_0505,prod_5d4db3b9cc73,Promoitalia,Nucleofill,Nucleofill / Pink Intimate,101,https://www.nucleofill.fr/en/nucleofill-strong/,Nucleofill Strong,likely,product_official_domain_candidate,product_official_page,"Indications; Nucleofill is indicated for all skin types, regardless of their maturity: * Wrinkles & furrows * Skin aging * Skin exposed to oxidative stress (pollution, sun, tobacco, lifestyle) * Dehydrated skin * Before injections, to prolong their aesthetic effects * Stretch marks * Scars## Composition."
REC_0738,prod_2f2b780d683a,Promoitalia,V-Carbon,V-Carbon System,87,https://cutismedical.com/shop/peels/promoitalia-v-carbon-system/,Promoitalia. V Carbon System (200ml+spray 100ml) ☜❶☞ Cutis Medical,possible,product_official_search_candidate,product_ifu_labeling,"Is indicated for improving the appearance of:– Fine lines and wrinkles – Acne, scars and discoloration – Skin texture; It’s the ideal system for tightening dilated pores and removing dead cells from the superficial epidermal layer for an overall new look!."
REC_0582,prod_ada5be5d76c0,Quanta System,Quanta,Thunder MT,95,https://www.quantasystem.com/us/laser/discovery-pico-derm/,Discovery Pico Series - Aesthetic & Cosmetic Lasers - Quanta System,likely,official_domain_candidate,product_official_page,Indicated for: Square flat-top: tattoo removal Round flat-top: benign pigmented lesions Fractional handpiece: acne scars and wrinkles.; ## Multi-level picosecond effect.
REC_0910,prod_8b39379aa1d5,Quanta System,Chrome Lase-Station,Multi-Application Workstation,95,https://www.quantasystem.com/us/laser/discovery-pico-derm/,Discovery Pico Series - Aesthetic & Cosmetic Lasers - Quanta System,likely,official_domain_candidate,product_official_page,Indicated for: Square flat-top: tattoo removal Round flat-top: benign pigmented lesions Fractional handpiece: acne scars and wrinkles.; ## Multi-level picosecond effect.
REC_0908,prod_9d299b0ce20d,Quanta System,Thunder,Dual-Wavelength High-Speed Hair Removal,83,https://www.quantasystem.com/us/laser/discovery-pico-derm/,Discovery Pico Series - Aesthetic & Cosmetic Lasers - Quanta System,likely,official_domain_candidate,product_official_page,Indicated for: Square flat-top: tattoo removal Round flat-top: benign pigmented lesions Fractional handpiece: acne scars and wrinkles.; ## Multi-level picosecond effect.
REC_0583,prod_d09b2ffe38d4,Quanta System,Quanta,Youlaser MT,95,https://www.quantasystem.com/us/laser/discovery-pico-derm/,Discovery Pico Series - Aesthetic & Cosmetic Lasers - Quanta System,likely,official_domain_candidate,product_official_page,Indicated for: Square flat-top: tattoo removal Round flat-top: benign pigmented lesions Fractional handpiece: acne scars and wrinkles.; ## Multi-level picosecond effect.
REC_0909,prod_46b6f10e3b17,Quanta System,Suprema,Triple-Wavelength Hair Removal,83,https://www.quantasystem.com/us/laser/discovery-pico-derm/,Discovery Pico Series - Aesthetic & Cosmetic Lasers - Quanta System,likely,official_domain_candidate,product_official_page,Indicated for: Square flat-top: tattoo removal Round flat-top: benign pigmented lesions Fractional handpiece: acne scars and wrinkles.; ## Multi-level picosecond effect.
REC_0582,prod_ada5be5d76c0,Quanta System,Quanta,Thunder MT,105,https://chrome.quantasystem.com/wp-content/uploads/2021/09/Skin-Apps_Application-Charts.pdf,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended Use Wavelength Mode Spot (mm) Pulse Width Rep.; Rate (Hz) Fluence (J/cm2) Passes over the lesion Zimmer skin cooler fan speed (If any).
REC_0910,prod_8b39379aa1d5,Quanta System,Chrome Lase-Station,Multi-Application Workstation,105,https://chrome.quantasystem.com/wp-content/uploads/2021/09/Skin-Apps_Application-Charts.pdf,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended Use Wavelength Mode Spot (mm) Pulse Width Rep.; Rate (Hz) Fluence (J/cm2) Passes over the lesion Zimmer skin cooler fan speed (If any).
REC_0908,prod_9d299b0ce20d,Quanta System,Thunder,Dual-Wavelength High-Speed Hair Removal,93,https://chrome.quantasystem.com/wp-content/uploads/2021/09/Skin-Apps_Application-Charts.pdf,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended Use Wavelength Mode Spot (mm) Pulse Width Rep.; Rate (Hz) Fluence (J/cm2) Passes over the lesion Zimmer skin cooler fan speed (If any).
REC_0583,prod_d09b2ffe38d4,Quanta System,Quanta,Youlaser MT,105,https://chrome.quantasystem.com/wp-content/uploads/2021/09/Skin-Apps_Application-Charts.pdf,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended Use Wavelength Mode Spot (mm) Pulse Width Rep.; Rate (Hz) Fluence (J/cm2) Passes over the lesion Zimmer skin cooler fan speed (If any).
REC_0909,prod_46b6f10e3b17,Quanta System,Suprema,Triple-Wavelength Hair Removal,93,https://chrome.quantasystem.com/wp-content/uploads/2021/09/Skin-Apps_Application-Charts.pdf,N/A,likely,official_domain_candidate,product_ifu_labeling,Intended Use Wavelength Mode Spot (mm) Pulse Width Rep.; Rate (Hz) Fluence (J/cm2) Passes over the lesion Zimmer skin cooler fan speed (If any).
REC_0910,prod_8b39379aa1d5,Quanta System,Chrome Lase-Station,Multi-Application Workstation,76,https://astanzalaser.com/technology/chrome-lase-station/,Chrome Lase-Station Laser System for Skin and Aesthetic Treatments | Astanza Laser,likely,product_official_domain_candidate,product_official_page,"Indications and skin applications.; Perform laser tattoo removal, pigmented lesion removal, skin resurfacing treatments, laser hair removal, and more."
REC_0908,prod_9d299b0ce20d,Quanta System,Thunder,Dual-Wavelength High-Speed Hair Removal,64,https://astanzalaser.com/technology/chrome-lase-station/,Chrome Lase-Station Laser System for Skin and Aesthetic Treatments | Astanza Laser,likely,product_official_domain_candidate,product_official_page,"Indications and skin applications.; Perform laser tattoo removal, pigmented lesion removal, skin resurfacing treatments, laser hair removal, and more."
REC_0909,prod_46b6f10e3b17,Quanta System,Suprema,Triple-Wavelength Hair Removal,64,https://astanzalaser.com/technology/chrome-lase-station/,Chrome Lase-Station Laser System for Skin and Aesthetic Treatments | Astanza Laser,likely,product_official_domain_candidate,product_official_page,"Indications and skin applications.; Perform laser tattoo removal, pigmented lesion removal, skin resurfacing treatments, laser hair removal, and more."
REC_0909,prod_46b6f10e3b17,Quanta System,Suprema,Triple-Wavelength Hair Removal,87,https://fda.innolitics.com/submissions/SU/subpart-e%E2%80%94surgical-devices/GEX/K223404,Duetto Suprema; Domino Suprema; Suprema VT; Suprema VT+; Suprema 4V (K223404) — FDA 510(k) | Innolitics,possible,product_official_search_candidate,product_certificate_registration,Is indicated for; red pigmentation in hypertrophic and keloid scars where.
REC_0157,prod_e77b0dd7b813,Relife,Definisse,Definisse Filler,87,https://www.medicalaesthetic.it/en/product/relife-definisse-restore/,Relife - Definisse Restore - Medical Aesthetic,possible,product_official_search_candidate,product_ifu_labeling,"Is intended for correction of wrinkles and deep folds, increase or restore facial volume and reshape facial contours.; The device is designed for medical purposes and is intended for reconstructive purposes in the treatment of, for example, facial lipoatrophy, debilitating scars or morphological asymmetry."
REC_0157,prod_e77b0dd7b813,Relife,Definisse,Definisse Filler,87,https://www.medicalaesthetic.it/en/product/relife-definisse-restore/,Relife - Definisse Restore - Medical Aesthetic,possible,product_official_search_candidate,product_official_page,"Is intended for correction of wrinkles and deep folds, increase or restore facial volume and reshape facial contours.; The device is designed for medical purposes and is intended for reconstructive purposes in the treatment of, for example, facial lipoatrophy, debilitating scars or morphological asymmetry."
REC_0157,prod_e77b0dd7b813,Relife,Definisse,Definisse Filler,87,https://www.france-health.com/en/430_relife-definisse-menarini-group,List of products by brand RELIFE DEFINISSE MENARINI GROUP,possible,product_official_search_candidate,product_certificate_registration,Indicated for soft tissue repositioning.; BuyUnavailable.
REC_0309,prod_9c9b96546070,Revitacare,HairCare,HairCare,87,https://www.hyashop.com/products/revitacare-haircare,Revitacare Haircare,possible,product_official_search_candidate,product_ifu_labeling,"Is intended for use on the scalp to stimulate hair regrowth and treat androgenic alopecia and baldness.; It can be applied with a derma roller, derma pen (microneedling) or by superficial injections into the scalp."
REC_0579,prod_8950b9e51f0d,S. Thepharm,QTFill,QTFill Plus,87,https://shr-germany-onlineshop.co.uk/hyaluron-filler/8083-qt-fill-plus-deep-hyaluronic-filler-for-treatment-of-deep-wrinkles-and-volume-building--ml-4066613025980.html,QTFill Plus Deep Hyaluron-Filler for the treatment of deep wrinkles and to build up volume 1 ml,possible,product_official_search_candidate,product_certificate_registration,"Indicated for correction of scars, deep wrinkles or to increase facial volume; Hyaluronic acid-based dermal filler (24 mg/ml); 1x ready-to-use syringe QTFill Plus Deep Hyaluron Filler 1 ml."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/brands/energy-devices/cooltech-define/,Cooltech Define - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"Is intended for the treatment of localized adipose accumulations in patients with BMI greater than or equal to 30.; This treatment using Cooltech® Define is performed through the reduction of adipose tissue by controlled cooling, and could trigger beneficial cardiovascular effects."
REC_0118,prod_3e5c00e4f53c,Sinclair Pharma,Cocoon Medical,Cooltech Define,95,https://sinclair.com/brands/energy-devices/cooltech-define/,Cooltech Define - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"Is intended for the treatment of localized adipose accumulations in patients with BMI greater than or equal to 30.; This treatment using Cooltech® Define is performed through the reduction of adipose tissue by controlled cooling, and could trigger beneficial cardiovascular effects."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/uk/brands/energy-devices/cooltech-define/,Cooltech Define by Sinclair UK | 360° Body Contouring - Cryolipolysis - Sinclair United Kingdom,likely,official_domain_candidate,product_official_page,"Is intended for the treatment of localized adipose accumulations in patients with BMI greater than or equal to 30.; This treatment using Cooltech® Define is performed through the reduction of adipose tissue by controlled cooling, and could trigger beneficial cardiovascular effects."
REC_0118,prod_3e5c00e4f53c,Sinclair Pharma,Cocoon Medical,Cooltech Define,95,https://sinclair.com/uk/brands/energy-devices/cooltech-define/,Cooltech Define by Sinclair UK | 360° Body Contouring - Cryolipolysis - Sinclair United Kingdom,likely,official_domain_candidate,product_official_page,"Is intended for the treatment of localized adipose accumulations in patients with BMI greater than or equal to 30.; This treatment using Cooltech® Define is performed through the reduction of adipose tissue by controlled cooling, and could trigger beneficial cardiovascular effects."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,101,https://ellanse.com/physicians/,Ellanse for Physicians | Collagen-Stimulating Dermal Fillers | Get started with ELLANSÉ - Ellansé,likely,product_official_domain_candidate,product_certificate_registration,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,101,https://ellanse.com/physicians/,Ellanse for Physicians | Collagen-Stimulating Dermal Fillers | Get started with ELLANSÉ - Ellansé,likely,product_official_domain_candidate,product_certificate_registration,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/brands/injectables-and-threads/ellanse/,Ellansé - Sinclair Global,likely,official_domain_candidate,product_certificate_registration,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,83,https://sinclair.com/brands/injectables-and-threads/ellanse/,Ellansé - Sinclair Global,likely,official_domain_candidate,product_certificate_registration,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,95,https://sinclair.com/brands/injectables-and-threads/ellanse/,Ellansé - Sinclair Global,likely,official_domain_candidate,product_certificate_registration,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/brands/injectables-and-threads/ellanse/,Ellansé - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,83,https://sinclair.com/brands/injectables-and-threads/ellanse/,Ellansé - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,95,https://sinclair.com/brands/injectables-and-threads/ellanse/,Ellansé - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,101,https://ellanse.com/,Dermal Filler For Facial Collagen Stimulation - Ellansé,likely,product_official_domain_candidate,product_official_page,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,101,https://ellanse.com/,Dermal Filler For Facial Collagen Stimulation - Ellansé,likely,product_official_domain_candidate,product_official_page,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,101,https://ellanse.com/physicians/,Ellanse for Physicians | Collagen-Stimulating Dermal Fillers | Get started with ELLANSÉ - Ellansé,likely,product_official_domain_candidate,product_official_page,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,101,https://ellanse.com/physicians/,Ellanse for Physicians | Collagen-Stimulating Dermal Fillers | Get started with ELLANSÉ - Ellansé,likely,product_official_domain_candidate,product_official_page,"INDICATION:; The EU approved intended use is: Ellansé (a Poly-ɛ-caprolactone-based dermal filler) is an injectable implant, indicated for subdermal implantation in the face for the lasting correction of wrinkles and facial aging signs or conditions."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair Global,likely,official_domain_candidate,product_certificate_registration,"Are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,95,https://sinclair.com/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair Global,likely,official_domain_candidate,product_certificate_registration,"Are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,95,https://sinclair.com/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair Global,likely,official_domain_candidate,product_certificate_registration,"Are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"Indication:; CE 2797: MaiLi devices are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
TOPLINE_SINCLAIR_PERFECTHA_20260530,prod_357be20483fc,Sinclair Pharma,Perfectha,HA Dermal Filler Line,95,https://sinclair.com/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"Indication:; CE 2797: MaiLi devices are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
TOPLINE_SINCLAIR_LANLUMA_20260530,prod_ab483f36c201,Sinclair Pharma,Lanluma,PLLA Collagen Stimulating Injectable Filler,95,https://sinclair.com/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair Global,likely,official_domain_candidate,product_ifu_labeling,"Indication:; CE 2797: MaiLi devices are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
REC_0647,prod_a8c9af4989b1,Sinclair Pharma,Sinclair,Préime DermaFacial,95,https://sinclair.com/uk/brands/injectables-and-threads/maili/,Premium Hyaluronic Acid (HA) Dermal Fillers | MaiLi - Sinclair United Kingdom,likely,official_domain_candidate,product_official_page,"Are intended for the correction of facial wrinkles or folds, for the definition or enhancement of the lips, and for the restoration or enhancement of facial volume."
