spec_id,company_id,company,brand,product_family_id,product_family,target_product_id,spec_name,spec_value,spec_unit,spec_category,confidence,source_query_type,source_alignment,operational_status,responsible_module,next_action,source_page_url,source_title
spec_645dfe5254da,co_30612095292d,Wonder Technology,Wonder,pf_47027ce69a8e,Wonder Axon / Prestige,prod_d6d866cbb755,composition,Radiofrequency,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://wonder-clinic.com/en/home-en/,Home-en - Wonder Clinic
spec_f47f0635783c,co_3f9564b20a54,VIVACY,Stylage,pf_4d30ffa4a77a,Stylage (S/M/L/XL/XXL),prod_77e4bc936837,composition,Lidocaine,,material_or_ingredient,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://vivacy.ca/en/products/stylage-by-vivacy/,STYLAGE® by VIVACY: Premium Hyaluronic Acid Innovation
spec_0516f2f41600,co_2d09d05893cd,Galderma,Sculptra,pf_90ae070d4ece,Sculptra (PLLA),prod_7b1c90ea05cb,composition,PLLA,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.galderma.com/us/sites/default/files/2023-04/Sculptra_USA_eIFU.pdf,N/A
spec_083035a86f7f,co_36c36ef5c486,Induction Therapies,Induction Therapies Skincare,pf_d10cae82b05a,Post-Procedure,prod_df5ecd87f89e,composition,Hyaluronic Acid,,material_or_ingredient,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://inductiontherapies.com/shop/,Induction Therapies | Create Your Own SkinCare Label
spec_c7ce0294b359,co_83052922054b,Alma Lasers,Alma Hybrid,pf_93a260b8077a,CO2 + Non-Ablative Dual Laser,prod_fe1881c6377d,composition,CO2,,material_or_ingredient,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://almainc.com/products/alma-hybrid,Alma Hybrid | Alma - almainc.com
spec_02b0ab872242,co_d6b2208ac5c8,Lynton Lasers,Lynton,pf_9962000f105c,Lumina / Excelight,prod_d6a14b7f1293,composition,IPL,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://lynton.co.uk/wp-content/uploads/2020/03/Lumina-Brochure.pdf,Lumina Brochure Sept 2019.indd
spec_b39dc4ca22fd,co_4ffa06e6e887,Professional Skin Solutions,Elementrē,pf_d2ad0397bcd8,Elementrē Dermo Cosmetics,prod_b1a1ecb4539f,composition,IPL,,material_or_ingredient,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.elementre-solutions.com/pages/professional-treatments,Professional Skin Solutions by Elementre Dermo Cosmetics
spec_30c09496d603,co_d2e108063cc9,Hydrinity Skin Science,Hydrinity,pf_fdf9ed44dc0f,Restorative HA Serum,,volume_or_fill,30ml,,volume_packaging,official_search_excerpt_spec_candidate,official_product_portfolio,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.uniqueskin.co.uk/collections/hydrinity,Buy Hydrinity Skincare UK | Professional & Clinical Range
spec_c8f0f8f98375,co_679ba894b79b,Establishment Labs,Motiva,pf_7c57e950c8fe,Motiva Round,,volume_or_fill,335 cc,cc,volume_packaging,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_source_crosscheck,official_source_crosscheck,source alignment is blocked_domain,https://fda.report/GUDID/07445161002518,Motiva® SmoothSilk® Round Breast Implant   RSM-260+Q Medical Device Identification
spec_294f2952d458,co_536265e9bd14,Oreon Life Science,Aessoa,pf_f06414cac7bd,Aessoa (Shine/Deep),,volume_or_fill,00 ml,ml,volume_packaging,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://pamiderm.com/en/p/aessoa-deep-with-lidocaine,Aessoa Deep - Hyaluronic filler for cheeks and chin
spec_0b77e0d20737,co_676c809a3758,Wells Johnson,Wells Johnson,pf_cc1886174d33,HVP Cannulas,,volume_or_fill,35cc,,volume_packaging,official_search_excerpt_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfrl/TextResults.cfm?dls=1&pn=10&q=Y2FubnVsYQ%3D%3D&sc=end,Establishment Registration & Device Listing
spec_d2fb6c234499,co_5b54a3e28f4c,Dongkook Pharma,Centellian24 (Madeca Cream),pf_55812286212d,Cosmeceuticals,,volume_or_fill,50ml,,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.dkpharm.co.kr/en/m/product/view.php?idx=7,Dongkook Pharmaceutical
spec_6d2478b0e3b5,co_89e05538c6f5,BioFormula,AMINO-JAL / JALUCOMPLEX,pf_04fd84deb46d,Mesotherapy Solution,,volume_or_fill,1.5ml,,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.mesoformula.com/bioformula-revitalizing-treatments/jalucomplex,JALUCOMPLEX
spec_ad0babf898f1,co_889f1b55d6a5,Chaeum Pharma,V7 (V-Seven),pf_6dfa904f2b1a,PDRN / PN,,volume_or_fill,10 vials,,volume_packaging,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://shopme365.com/en/cosmetology/chaeum_premium_1_2_syringes_1_1_ml.html,Chaeum Premium 1 - 2 syringes × 1.1 ml
spec_187d21507ebd,co_6a59b2ec565c,MR Innovation,Thesera,pf_60579007e1c9,Thesera L (Lifting),,volume_or_fill,12ml,,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://cosmedic.sk/en/shop/thesera-l-lifting-system-tdn-melting-threads/,Thesera L – LIFTING SYSTEM – TDN Melting Threads – Cosmedic s.r.o
spec_d61060bb33eb,co_61e6816901f7,PharmaResearch / PR Bio,Rejuran,pf_5d08f3810f1e,Rejuran i / s,,volume_or_fill,2 Syringes,,volume_packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://neuraimage.squarespace.com/s/REJURAN-brochure_EN.pdf,N/A
spec_fe599e81988b,co_448241c15c9e,DSD Pharm,Dixidox de Luxe (Classic Line),pf_7c6ca98ed484,Trichology,,volume_or_fill,4ml,,volume_packaging,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://www.famaideal.co.uk/198-dsd-de-luxe,Catalog from DSD de Luxe for hair care
spec_277d9b85ef91,co_61e6816901f7,PharmaResearch / PR Bio,Rejuran,pf_3245ae532061,Rejuran Shine,,volume_or_fill,1 Syringe,,volume_packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_source_crosscheck,official_source_crosscheck,source alignment is source_not_cross_checked,https://neuraimage.squarespace.com/s/REJURAN-brochure_EN.pdf,N/A
spec_87f3930b57b3,co_2d09d05893cd,Galderma,Restylane,pf_0a320c553cc1,Restylane (NASHA),,volume_or_fill,1.0 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,product_certificate_registration,blocked_domain,medium_source_crosscheck,official_source_crosscheck,source alignment is blocked_domain,https://fda.report/GUDID/07331689113709,Restylane 07331689113709 Medical Device Identification
spec_0ac48a382702,co_49956498e02a,DFK Biolab,Exo One,pf_6926e2a15b05,Exosomes,prod_1ce5f9b8db37,volume_or_fill,20mL,,volume_packaging,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://sbodyline.com/shop/ireju-xo/,iREJU XO - DFKBIOLAB INC.
spec_d39bbd38c654,co_6925fca65df2,Cha Meditech,Celltermi,pf_41bbfc319385,Skin Booster,prod_a8401ea0624d,volume_or_fill,5 ml,ml,volume_packaging,official_site_spec_candidate,product_official_page,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",http://www.cha-meditech.co.kr/en/Products/Review.aspx,CHA Meditech
spec_0adeb00b2554,co_b6cee1c51520,Qosmedix,Qosmedix,pf_75e197c98e7a,Applicators / Disposables,prod_3ff611d11d29,volume_or_fill,389 Syringe,,volume_packaging,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://catalog.qosmedix.com/view/23395445/toc/,Qosina Catalog - 2022
spec_7d7982e3ee15,co_8979f9937545,Dr. Babor,DOCTOR BABOR / PRO,pf_32e44de4d379,Cosmeceuticals,prod_18ed9d22f745,volume_or_fill,15 ml,ml,volume_packaging,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://hu.babor.com/,DOCTOR BABOR PRO -vásárolj online bőrápolási termékeket-hivatalos oldal
spec_8655e502c5e1,co_fdbe5b5bbca5,CMed Aesthetics,BioRePeelCl3 (FND / BODY),pf_f69168feeb40,Biphasic TCA Peel,prod_5e2241593845,volume_or_fill,5 ampoules,,volume_packaging,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.cmedaesthetics.com/biorepeel-fnd/,BioRePeelCl3® FND – CMed Aesthetics S.p.A.
spec_02cd15834b64,co_654ae58024cf,Sesderma,Sesderma,pf_58752e4aadc9,C-Vit / Azelac,prod_f34f92526234,volume_or_fill,30 ML,ML,volume_packaging,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.sesderma.pl/,Sesderma | Oficjalna strona internetowa | Produkty dermokosmetyczne
spec_f69e2d4eaae6,co_ee460f9b9911,Haim Aesthetics,Eloquence,pf_d55c308aa9ce,Eloquence (Fine/Deep/Sub-Q),prod_82f3430ed451,volume_or_fill,100mL,,volume_packaging,official_site_spec_candidate,product_official_page,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://haimintl.com/products/eq-fill-sub-q-with-lidocaine,EQFILL Sub-Q Filler with Lidocaine
spec_fb85f7c046c2,co_e442ba681971,Merz,NEOCUTIS,pf_1ccb3a8de808,Growth Factor Skincare,prod_ed8770b8d4e9,volume_or_fill,30 ml,ml,volume_packaging,official_site_spec_candidate,product_official_page,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.neocutis.com/product-category/growth-factors/,Growth Factor Skincare Products - neocutis
spec_06b0aed229f5,co_8979f9937545,Dr. Babor,BABOR Ampoules,pf_1f164793da07,Ampoule Concentrates,prod_904761e21bec,volume_or_fill,100 ml,ml,volume_packaging,official_site_spec_candidate,product_certificate_registration,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://za.babor.com/,BABOR | Collagen Booster Ampoule | Order now in the official Online Shop - purchase skin care products online - Official Site
spec_164eb61b00fa,co_714cacedc5a5,Laboratoire Nouveau Visage,Nouveau Visage,pf_b61aa518d874,Newage / Newskin,prod_3be683150d47,volume_or_fill,5 ML,ML,volume_packaging,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.nouveau-visage.com/produit/newderm-age-control/,Newderm Age Control - Nouveau Visage
spec_4ba12be696fc,co_79d0cd3fc41b,Abio Materials,Celexo,pf_1c8df4d0019a,术后修复与抗衰,prod_5c030635760a,volume_or_fill,500 ml,ml,volume_packaging,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://a-biousa.com/portfolio/celexo-exo-cica-cica-exosome-signaling-trouble-care-booster/,Celexo Exo Cica | Skin Repair & Barrier Recovery Booster
spec_7eaa87e3629c,co_448241c15c9e,DSD Pharm,Dixidox de Luxe (Classic Line),pf_7c6ca98ed484,Trichology,prod_503047b92460,volume_or_fill,60ml,,volume_packaging,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://dsddeluxe.com/en/,DSD de Luxe
spec_303adff28093,co_24b49d22e420,Skin Tech,XL Hair,pf_c93baea52b42,XL Hair,prod_fe4450415c14,volume_or_fill,75 Syringe,,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.skintechpharmagroup.com/products/brands/rrs/,RRS® - Skin Tech Pharma Group S.L.U.
spec_d235bd7160cd,co_3680141a1539,Arkana Cosmetics,AzAc Solution,pf_d61fa0e239dc,复合酸治疗,prod_b7b2526b8eda,volume_or_fill,200 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://sklepb2b.arkana.pl/tonik-z-azeloglicyna-200-ml-id-46070,Tonik z azeloglicyną 200 ml • ARKANA Cosmetics
spec_4c59e58757b5,co_5142ab0dbf29,BR Pharm,HP Cell Vitaran,pf_449e5f7a6e6b,PDRN / PN Injection,prod_d9c1ddea77c1,volume_or_fill,2mL,,volume_packaging,official_search_excerpt_spec_candidate,official_ifu_catalog,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://brpharm.com/product/medical_device?category_code=1911&code=335&tpf=product%2Fview,BR PHARM
spec_5c1f215f29d7,co_24b49d22e420,Skin Tech,RRS,pf_9f45195a45ce,RRS HA Injectable,prod_a0b846031cf4,volume_or_fill,5 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://skintechpharmagroup.nl/rrs-ha-injectable/,RRS® HA Injectable - Skin Tech Pharma Group BNLX
spec_eaf6ef5cb881,co_2d09d05893cd,Galderma,Cetaphil,pf_87f6afd42f6f,Gentle Skin Cleanser,prod_cce4c2f61882,volume_or_fill,473ml,,volume_packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.cetaphil.co.uk/cleansers/gentle-skin-cleanser/50+20+465+20273+8.html,Soap-Free Gentle Skin Cleanser for Sensitive Skin | Cetaphil UK
spec_60698d63b735,co_f64673e4ec9b,EmCyte,PurePRP / GenesisCS,pf_895fe6e5d9ef,PRP Kit,prod_aa4c7abdba97,volume_or_fill,10cc,,volume_packaging,official_search_excerpt_spec_candidate,official_product_portfolio,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://store.emcyte.com/v5store/pc/viewCategories.asp?idCategory=2,Biologic Systems
spec_599321013fb8,co_959fee394a21,Tiger Aesthetics,Sientra,pf_ece30d815afc,Opus (HSC / HSC+),prod_c7f1391a192a,volume_or_fill,700 cc,cc,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://sientra.com/for-us-surgeons,Sientra® Breast Implants | Exclusively for board-certified plastic surgeons
spec_ea2ab61bf3af,co_39743d661279,Benev,Benev GF Series (GF-DNA),pf_f49ca121eff8,Growth Factors,prod_efeb75b92560,volume_or_fill,8ml,,volume_packaging,official_search_excerpt_spec_candidate,product_official_page,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.benev.com/benev-skincare,Skincare | BENEV
spec_56ef44017db4,co_3492d75b948b,GANA,GANA,pf_7b99ca1ff39f,GANA Fill / GANA V,prod_a8fb29b09711,volume_or_fill,5ml,,volume_packaging,official_search_excerpt_spec_candidate,official_ifu_catalog,company_official_domain,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://ganafillers.com/product/gana-ha-type-a-1-x-1-2ml/,GANA HA Type A (1 x 1.2ml) - Gana Fillers
spec_b23456b8cd86,co_02fcd07bd557,Love Cosmedical,Neofound,pf_cb565b811d83,Neofound (Whitening),prod_2bcd267dc2fc,volume_or_fill,1ml,,volume_packaging,official_search_excerpt_spec_candidate,product_ifu_labeling,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://neofound.co.uk/,Neofound Skin Rejuvenation
spec_53982a770b9f,co_a1b494c2456b,Adoderm,Hyabell,pf_dc6814e07e83,HA Dermal Fillers,prod_8db21b484a1e,volume_or_fill,1 ml,ml,volume_packaging,official_search_excerpt_spec_candidate,official_product_portfolio,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://adoderm.lt/en/varioderm-basic1,Varioderm Basic
spec_62f47cc8aed1,co_6dbf5a3b4e4d,BioPlus,REJURAN,pf_0f42e3eb5449,REJURAN,prod_4efdfa479c82,volume_or_fill,1 Syringe,,volume_packaging,official_search_excerpt_spec_candidate,product_certificate_registration,domain_token_match,medium_review_sample_pool,manual_product_spec_review,"search-excerpt confidence, packaging field, or non-auto query type",https://www.rejuran.com.au/pages/s,s
spec_5c8b3df58241,co_ba2cb1251142,Tentech,10Therma,pf_14c250f5cb68,10Therma (TenTherma),,certification_claim,TGA,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=10therma; source alignment is source_not_cross_checked,https://www.tenlaservn.com/,Tentech
spec_e92b44e351cc,co_36c36ef5c486,Induction Therapies,Collagen P.I.N.,pf_d04397e8c4cd,Microneedling Device,,certification_claim,CE Marked,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=collagen; source alignment is source_not_cross_checked,https://www.consultingroom.com/,Collagen P.I.N. Micro-Needling Product Information.
spec_29a5e8529cb6,co_8bad4b58ff47,Caregen,Aquashine,pf_d0af8caa1c7a,Aquashine,,certification_claim,MDR,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=10 phrase=8 tokens=aquashine; source alignment is source_not_cross_checked,https://www.nordicms.com/,Aquashine Soft Filler BR 2ml - buy online
spec_34eaff76ddd9,co_c315a1a424b5,Dermalux,Tri-Wave MD,pf_170ecb881988,LED Phototherapy,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=6 phrase=4 tokens=tri,wave; source alignment is blocked_domain",https://fda.innolitics.com/,Dermalux Tri-Wave MD (K200659) — FDA 510(k) | Innolitics
spec_db05edaf693b,co_ba2cb1251142,Tentech,10Therma,pf_14c250f5cb68,10Therma (TenTherma),,certification_claim,TGA,,commercial_certification,official_site_spec_candidate,official_ifu_catalog,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=10therma; source alignment is source_not_cross_checked,https://tenlaser.com/,TENTECH
spec_f831f568a336,co_5dff0b093486,Blue Moon,Frozen,pf_058d3b46ece9,Cryolipolysis,,certification_claim,TGA,,commercial_certification,official_site_spec_candidate,product_ifu_labeling,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=cryolipolysis; source alignment is source_not_cross_checked,https://www.adss.com.cn/,Medical Cryolipolysis Machine - ADSS Laser
spec_75d444a82518,co_b4bfde6de1f8,Sciton,Sciton,pf_b72b767b9031,mJOULE,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=mjoule; source alignment is blocked_domain,https://fda.innolitics.com/,mJOULE System and Accessories (K213350) — FDA 510(k) | Innolitics
spec_6dcf74e02df7,co_b429649bd940,Planmeca,Qray,pf_55c6cdb1de50,Qraycam,,certification_claim,MDR,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=qraycam; source alignment is source_not_cross_checked,https://www.aiobio.com/,Aiobio.com
spec_2bf8997c42f9,co_46fe72dbb25e,Dermoaroma,Dermoaroma PDRN,pf_4902d306eada,Mesotherapy,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_official_page,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,"inferred_family_from_source_text score=7 phrase=4 tokens=mesotherapy,pdrn; source alignment is source_not_cross_checked",https://www.mesotech.it/,Global Meso PDRN | Mesotech mesotherapy and cosmetics
spec_466241807433,co_10658bc23c86,Polytech Health & Aesthetics,Polytech,pf_a42f6343db0c,Microthane / Diagon\Gel,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=polytech; source alignment is source_not_cross_checked,https://www.ssau.au/,N/A
spec_cf74343841c1,co_c30b123c6f9e,e Sebbin,Sebbin,pf_f081bb83e9ae,Integrity / Purity,,certification_claim,MDR,,commercial_certification,official_site_spec_candidate,official_product_portfolio,source_not_cross_checked,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=sebbin; source alignment is source_not_cross_checked,https://sanoplast.de/,Sebbin – Silicone Implants from France | sanoplast.de
spec_2cf439e5f87c,co_8642c061f10b,Jeisys Medical,Jeisys,pf_c24d7fc86161,Density,,certification_claim,ISO 13485,,commercial_certification,official_site_spec_candidate,product_certificate_registration,blocked_domain,medium_inferred_family_source_crosscheck,official_source_crosscheck,inferred_family_from_source_text score=6 phrase=4 tokens=density; source alignment is blocked_domain,https://fda.innolitics.com/,Density (K230663) — FDA 510(k) | Innolitics
spec_858470b838e9,co_35faa8063d5e,Medytox,Neuronox / Meditoxin,pf_1e82a7fb2c26,Neuronox (Botulinum Toxin Type A),prod_38346130aefe,dose_or_unit,6 mg,mg,dose_strength,official_site_spec_candidate,product_ifu_labeling,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.neurotoxins.org/toxins/2019/posters/049.pdf,N/A
spec_30ed270940ee,co_3f9564b20a54,VIVACY,SoftFil,pf_63217b4cd375,Precision / EasyGuide,prod_634d7c5eba21,dose_or_unit,30G,,dose_strength,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://softfil.ca/micro-cannulas/softfil-precision/,SoftFil® Precision Micro-cannulas | SoftFil Canada
spec_119ff54213ce,co_e88e88c84032,L'Oréal,CeraVe,pf_f0ec76134940,Moisturizing Cream,prod_168f0968830a,dose_or_unit,57 g,g,dose_strength,official_site_spec_candidate,product_ifu_labeling,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://prd-cd-ca.cerave.com/en-ca/skincare/moisturizers/moisturizing-cream,Moisturizing Cream | Skincare Moisturizers | CeraVe Canada
spec_9f4bb34677e5,co_676c809a3758,Wells Johnson,Wells Johnson,pf_cc1886174d33,HVP Cannulas,prod_f93ce5ed330f,dose_or_unit,13g,,dose_strength,official_site_spec_candidate,product_official_page,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://wellsgrp.com/product/re-injection-style-ii-micro-cannula/,Re-Injection; Style II Micro Cannula | Wells Johnson Company
spec_a58018a61a5f,co_676c809a3758,Wells Johnson,Wells Johnson,pf_cc1886174d33,HVP Cannulas,prod_f93ce5ed330f,dose_or_unit,14g,,dose_strength,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://wellsgrp.com/product/illouz-modified/,Illouz Modified | Wells Johnson Company
spec_54abb6e05ef4,co_11eac4967d16,Meta Biomed,Da:all,pf_f316d4154940,Da:all Threads (Mono/Screw/I-Screw),prod_d3f4cc74d5e0,dose_or_unit,2 U,U,dose_strength,official_site_spec_candidate,official_product_portfolio,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.meta-biomed.com/bbs/board.php?bo_table=cosmetic&wr_id=10,Da:all Dermal fill > COSMETIC MEDICAL | META BIOMED
spec_257ab797bfc2,co_ffcb034e829e,Innoaesthetics,Innoaesthetics,pf_45ca1801fc72,Inno-Exfo / Derma,prod_5886f58098ee,dose_or_unit,15g,,dose_strength,official_site_spec_candidate,official_ifu_catalog,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.innoaesthetics.com/wp-content/uploads/2020/07/inno-exfo-lines-ad-protocols.pdf,[PDF] INNO-EXFO® - innoaesthetics
spec_922cb70a2a86,co_5142ab0dbf29,BR Pharm,HP Cell Vitaran,pf_449e5f7a6e6b,PDRN / PN Injection,prod_d9c1ddea77c1,dose_or_unit,21G,,dose_strength,official_site_spec_candidate,product_official_page,company_official_domain,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",https://www.brpharm.com/product/all-products?category_code=1910&code=306&tpf=product%2Fview,BR PHARM
spec_1811087b3d33,co_6dbf5a3b4e4d,BioPlus,ACROSS,pf_7a4bf5adc779,ACROSS,prod_4ae5a7c8f961,dose_or_unit,0.0015IU,,dose_strength,official_site_spec_candidate,product_certificate_registration,domain_token_match,medium_auto_promotion_guardrail_review,manual_product_spec_review,"official-site spec source accepted, but value or product context failed conservative auto-promotion gate",http://www.across.kr/,across
